site_number,file,line,call_signature,verdict,input_source,wrapper_call_line,evidence_quote,severity,verified_at,verified_by
431,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts (not active code),NONE,2026-05-28T20:10:00Z,s4-cov11-15
432,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts (not active code),NONE,2026-05-28T20:10:00Z,s4-cov11-15
433,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts (not active code),NONE,2026-05-28T20:10:00Z,s4-cov11-15
434,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts (not active code),NONE,2026-05-28T20:10:00Z,s4-cov11-15
435,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts (not active code),NONE,2026-05-28T20:10:00Z,s4-cov11-15
436,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts (not active code),NONE,2026-05-28T20:10:00Z,s4-cov11-15
437,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts (not active code),NONE,2026-05-28T20:10:00Z,s4-cov11-15
438,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts (not active code),NONE,2026-05-28T20:10:00Z,s4-cov11-15
439,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts (not active code),NONE,2026-05-28T20:10:00Z,s4-cov11-15
440,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts (not active code),NONE,2026-05-28T20:10:00Z,s4-cov11-15
441,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts (not active code),NONE,2026-05-28T20:10:00Z,s4-cov11-15
442,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts (not active code),NONE,2026-05-28T20:10:00Z,s4-cov11-15
443,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts (not active code),NONE,2026-05-28T20:10:00Z,s4-cov11-15
444,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts (not active code),NONE,2026-05-28T20:10:00Z,s4-cov11-15
445,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts (not active code),NONE,2026-05-28T20:10:00Z,s4-cov11-15
446,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts (not active code),NONE,2026-05-28T20:10:00Z,s4-cov11-15
447,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts (not active code),NONE,2026-05-28T20:10:00Z,s4-cov11-15
448,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts (not active code),NONE,2026-05-28T20:10:00Z,s4-cov11-15
449,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts (not active code),NONE,2026-05-28T20:10:00Z,s4-cov11-15
450,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts (not active code),NONE,2026-05-28T20:10:00Z,s4-cov11-15
451,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts (not active code),NONE,2026-05-28T20:10:00Z,s4-cov11-16
452,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts (not active code),NONE,2026-05-28T20:10:00Z,s4-cov11-16
453,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts (not active code),NONE,2026-05-28T20:10:00Z,s4-cov11-16
454,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts (not active code),NONE,2026-05-28T20:10:00Z,s4-cov11-16
455,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts (not active code),NONE,2026-05-28T20:10:00Z,s4-cov11-16
456,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts (not active code),NONE,2026-05-28T20:10:00Z,s4-cov11-16
457,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts (not active code),NONE,2026-05-28T20:10:00Z,s4-cov11-16
458,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts (not active code),NONE,2026-05-28T20:10:00Z,s4-cov11-16
459,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts (not active code),NONE,2026-05-28T20:10:00Z,s4-cov11-16
460,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts (not active code),NONE,2026-05-28T20:10:00Z,s4-cov11-16
461,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts (not active code),NONE,2026-05-28T20:10:00Z,s4-cov11-16
462,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts (not active code),NONE,2026-05-28T20:10:00Z,s4-cov11-16
463,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts (not active code),NONE,2026-05-28T20:10:00Z,s4-cov11-16
464,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts (not active code),NONE,2026-05-28T20:10:00Z,s4-cov11-16
465,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts (not active code),NONE,2026-05-28T20:10:00Z,s4-cov11-16
466,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts (not active code),NONE,2026-05-28T20:10:00Z,s4-cov11-16
467,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts (not active code),NONE,2026-05-28T20:10:00Z,s4-cov11-16
468,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts (not active code),NONE,2026-05-28T20:10:00Z,s4-cov11-16
469,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts (not active code),NONE,2026-05-28T20:10:00Z,s4-cov11-16
470,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts (not active code),NONE,2026-05-28T20:10:00Z,s4-cov11-16
471,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts (not active code),NONE,2026-05-28T20:10:00Z,s4-cov11-16
472,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts (not active code),NONE,2026-05-28T20:10:00Z,s4-cov11-16
473,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts (not active code),NONE,2026-05-28T20:10:00Z,s4-cov11-16
474,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts (not active code),NONE,2026-05-28T20:10:00Z,s4-cov11-16
475,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts (not active code),NONE,2026-05-28T20:10:00Z,s4-cov11-16
476,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts (not active code),NONE,2026-05-28T20:10:00Z,s4-cov11-17
477,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts (not active code),NONE,2026-05-28T20:10:00Z,s4-cov11-17
478,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts (not active code),NONE,2026-05-28T20:10:00Z,s4-cov11-17
479,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts (not active code),NONE,2026-05-28T20:10:00Z,s4-cov11-17
480,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts (not active code),NONE,2026-05-28T20:10:00Z,s4-cov11-17
481,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts (not active code),NONE,2026-05-28T20:10:00Z,s4-cov11-17
482,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts (not active code),NONE,2026-05-28T20:10:00Z,s4-cov11-17
483,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts (not active code),NONE,2026-05-28T20:10:00Z,s4-cov11-17
484,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts (not active code),NONE,2026-05-28T20:10:00Z,s4-cov11-17
485,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts (not active code),NONE,2026-05-28T20:10:00Z,s4-cov11-17
486,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts (not active code),NONE,2026-05-28T20:10:00Z,s4-cov11-17
487,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts (not active code),NONE,2026-05-28T20:10:00Z,s4-cov11-17
488,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts (not active code),NONE,2026-05-28T20:10:00Z,s4-cov11-17
489,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts (not active code),NONE,2026-05-28T20:10:00Z,s4-cov11-17
490,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts (not active code),NONE,2026-05-28T20:10:00Z,s4-cov11-17
491,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts (not active code),NONE,2026-05-28T20:10:00Z,s4-cov11-17
492,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts (not active code),NONE,2026-05-28T20:10:00Z,s4-cov11-17
493,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts (not active code),NONE,2026-05-28T20:10:00Z,s4-cov11-17
494,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts (not active code),NONE,2026-05-28T20:10:00Z,s4-cov11-17
495,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts (not active code),NONE,2026-05-28T20:10:00Z,s4-cov11-17
496,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts (not active code),NONE,2026-05-28T20:10:00Z,s4-cov11-17
497,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts (not active code),NONE,2026-05-28T20:10:00Z,s4-cov11-17
498,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts (not active code),NONE,2026-05-28T20:10:00Z,s4-cov11-17
499,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts (not active code),NONE,2026-05-28T20:10:00Z,s4-cov11-17
500,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts (not active code),NONE,2026-05-28T20:10:00Z,s4-cov11-17
501,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts (not active code),NONE,2026-05-28T20:10:00Z,s4-cov11-18
502,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts (not active code),NONE,2026-05-28T20:10:00Z,s4-cov11-18
503,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts (not active code),NONE,2026-05-28T20:10:00Z,s4-cov11-18
504,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts (not active code),NONE,2026-05-28T20:10:00Z,s4-cov11-18
505,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts (not active code),NONE,2026-05-28T20:10:00Z,s4-cov11-18
506,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts (not active code),NONE,2026-05-28T20:10:00Z,s4-cov11-18
507,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts (not active code),NONE,2026-05-28T20:10:00Z,s4-cov11-18
508,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts (not active code),NONE,2026-05-28T20:10:00Z,s4-cov11-18
509,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts (not active code),NONE,2026-05-28T20:10:00Z,s4-cov11-18
510,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts (not active code),NONE,2026-05-28T20:10:00Z,s4-cov11-18
511,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts (not active code),NONE,2026-05-28T20:10:00Z,s4-cov11-18
512,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts (not active code),NONE,2026-05-28T20:10:00Z,s4-cov11-18
513,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts (not active code),NONE,2026-05-28T20:10:00Z,s4-cov11-18
514,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts (not active code),NONE,2026-05-28T20:10:00Z,s4-cov11-18
