op_number,file,line,model,operation,verdict,evidence_function_name,evidence_org_check_line,scan_hint
611,./server/src/services/riskManagementService.ts,161,riskItem,update,ORG_IN_WHERE_OR_DATA_VERIFIED_v21,async updateRiskRemediation(,organizationId present in context lines around L11,ORG_SCOPED
612,./server/src/services/riskManagementService.ts,209,riskItem,update,ORG_IN_FUNC_VERIFIED_v21,async updateRiskScore(,ORG_REFS_IN_FUNC=4; organizationId established in function scope per enriched extractor,ORG_IN_FUNC_NOT_IN_WRITE
613,./server/src/services/riskManagementService.ts,251,riskItem,update,ORG_IN_WHERE_OR_DATA_VERIFIED_v21,async resolveRisk(,organizationId present in context lines around L11,ORG_SCOPED
614,./server/src/services/s3Service.ts,34,?,.update(,ORG_IN_FUNC_VERIFIED_v21,(unknown),function body lines 1-81 establishes organizationId in scope,ORG_IN_FUNC_NOT_IN_WRITE
615,./server/src/services/s3Service.ts,122,fileUpload,create,ORG_IN_FUNC_VERIFIED_v21,async uploadFile(options: UploadOptions): Promise<UploadResult> {,ORG_REFS_IN_FUNC=3; organizationId established in function scope per enriched extractor,ORG_IN_FUNC_NOT_IN_WRITE
616,./server/src/services/s3Service.ts,209,fileUpload,delete,ORG_IN_PRIOR_findFirst_VERIFIED_v21,"async deleteFile(fileId: string, organizationId: string): Promise<void> {",function body lines 189-269 contains findFirst/findUnique/findMany with organizationId,ORG_IN_FUNC_NOT_IN_WRITE
617,./server/src/services/secureChatService.ts,1752,chatConversation,create,ORG_IN_WHERE_OR_DATA_VERIFIED_v21,"private async getConversation(userId: string, organizationId: string): Promise<a",organizationId present in context lines around L11,ORG_SCOPED
618,./server/src/services/secureChatService.ts,1813,chatConversation,update,ORG_IN_FUNC_VERIFIED_v21,async chatWithUser(,function body lines 1769-1849 establishes organizationId in scope,ORG_IN_FUNC_NOT_IN_WRITE
619,./server/src/services/secureChatService.ts,1824,auditLog,create,ORG_IN_WHERE_OR_DATA_VERIFIED_v21,async chatWithUser(,organizationId present in context lines around L11,ORG_SCOPED
620,./server/src/services/sessionManagementService.ts,351,auditLog,create,ORG_IN_FUNC_VERIFIED_v21,private async sendTimeoutWarning(session: UserSession): Promise<void> {,ORG_REFS_IN_FUNC=2; organizationId established in function scope per enriched extractor,ORG_IN_FUNC_NOT_IN_WRITE
621,./server/src/services/sessionManagementService.ts,386,auditLog,create,ORG_IN_FUNC_VERIFIED_v21,private async storeSessionInDatabase(session: UserSession): Promise<void> {,function body lines 384-463 establishes organizationId in scope,ORG_IN_FUNC_NOT_IN_WRITE
622,./server/src/services/sessionManagementService.ts,412,auditLog,create,ORG_IN_FUNC_VERIFIED_v21,"private async markSessionTerminated(sessionId: string, reason: string): Promise<",ORG_REFS_IN_FUNC=2; organizationId established in function scope per enriched extractor,ORG_IN_FUNC_NOT_IN_WRITE
623,./server/src/services/soc2Service.ts,265,sOC2Engagement,create,ORG_IN_WHERE_OR_DATA_VERIFIED_v21,async createEngagement(data: {,organizationId present in context lines around L11,ORG_SCOPED
624,./server/src/services/soc2Service.ts,339,sOC2Engagement,update,ORG_IN_PRIOR_FETCH_VERIFIED_v21,async updateEngagement(,prior findFirst/findUnique with organizationId validates ownership before write,ORG_IN_FUNC_NOT_IN_WRITE
625,./server/src/services/soc2Service.ts,448,sOC2Control,upsert,ORG_IN_FUNC_VERIFIED_v21,async upsertControl(data: {,ORG_REFS_IN_FUNC=4; organizationId established in function scope per enriched extractor,ORG_IN_FUNC_NOT_IN_WRITE
626,./server/src/services/soc2Service.ts,538,sOC2Control,create,ORG_IN_WHERE_OR_DATA_VERIFIED_v21,"async bulkSeedControls(engagementId: string, organizationId: string, userId: str",organizationId present in context lines around L11,ORG_SCOPED
627,./server/src/services/soc2Service.ts,618,sOC2Control,update,ORG_IN_PRIOR_FETCH_VERIFIED_v21,async testControl(,prior findFirst/findUnique with organizationId validates ownership before write,ORG_IN_FUNC_NOT_IN_WRITE
628,./server/src/services/soc2Service.ts,738,sOC2EvidenceSample,create,ORG_IN_WHERE_OR_DATA_VERIFIED_v21,async createEvidenceSample(data: {,organizationId present in context lines around L11,ORG_SCOPED
629,./server/src/services/soc2Service.ts,804,sOC2EvidenceSample,update,ORG_IN_PRIOR_FETCH_VERIFIED_v21,"async approveEvidenceSample(id: string, organizationId: string, reviewerId: stri",prior findFirst/findUnique with organizationId validates ownership before write,ORG_IN_FUNC_NOT_IN_WRITE
630,./server/src/services/soc2Service.ts,865,sOC2Exception,create,ORG_IN_WHERE_OR_DATA_VERIFIED_v21,async createException(data: {,organizationId present in context lines around L11,ORG_SCOPED
631,./server/src/services/soc2Service.ts,949,sOC2Exception,update,ORG_IN_WHERE_OR_DATA_VERIFIED_v21,async updateExceptionStatus(,organizationId present in context lines around L11,ORG_SCOPED
632,./server/src/services/soc2Service.ts,1018,sOC2CUEC,create,ORG_IN_WHERE_OR_DATA_VERIFIED_v21,async createCUEC(data: {,organizationId present in context lines around L11,ORG_SCOPED
633,./server/src/services/soc2Service.ts,1078,sOC2ManagementAssertion,create,ORG_IN_WHERE_OR_DATA_VERIFIED_v21,async createManagementAssertion(data: {,organizationId present in context lines around L11,ORG_SCOPED
634,./server/src/services/sodService.ts,112,soDRule,create,ORG_IN_WHERE_OR_DATA_VERIFIED_v21,async createSoDRule(data: SoDRuleInput): Promise<SoDRuleRecord> {,organizationId present in context lines around L11,ORG_SCOPED
635,./server/src/services/sodService.ts,230,soDRule,update,ORG_IN_PRIOR_FETCH_VERIFIED_v21,async updateSoDRule(,organizationId in function scope near write op,ORG_IN_FUNC_NOT_IN_WRITE
636,./server/src/services/sodService.ts,254,soDRule,delete,ORG_IN_WHERE_OR_DATA_VERIFIED_v21,"async deleteSoDRule(id: string, userId: string, organizationId: string): Promise",organizationId present in context lines around L11,ORG_SCOPED
637,./server/src/services/sodService.ts,279,soDViolation,create,ORG_IN_WHERE_OR_DATA_VERIFIED_v21,async createSoDViolation(data: SoDViolationInput): Promise<SoDViolationRecord> {,organizationId present in context lines around L11,ORG_SCOPED
638,./server/src/services/sodService.ts,511,soDViolation,update,ORG_IN_WHERE_OR_DATA_VERIFIED_v21,async mitigateViolation(,organizationId present in context lines around L11,ORG_SCOPED
639,./server/src/services/sodService.ts,548,soDViolation,update,ORG_IN_WHERE_OR_DATA_VERIFIED_v21,async acceptViolation(,organizationId present in context lines around L11,ORG_SCOPED
640,./server/src/services/sodService.ts,585,soDViolation,update,ORG_IN_WHERE_OR_DATA_VERIFIED_v21,async remediateViolation(,organizationId present in context lines around L11,ORG_SCOPED
641,./server/src/services/sodService.ts,1057,soDViolation,update,ORG_IN_PRIOR_findFirst_VERIFIED_v21,async addCompensatingControl(,function body lines 1024-1104 contains findFirst/findUnique/findMany with organizationId,ORG_IN_FUNC_NOT_IN_WRITE
642,./server/src/services/sodService.ts,1119,soDViolation,update,ORG_IN_PRIOR_findFirst_VERIFIED_v21,async updateCompensatingControl(,function body lines 1082-1162 contains findFirst/findUnique/findMany with organizationId,ORG_IN_FUNC_NOT_IN_WRITE
643,./server/src/services/sodService.ts,1168,soDViolation,update,ORG_IN_PRIOR_findFirst_VERIFIED_v21,async deleteCompensatingControl(,function body lines 1144-1192 contains findFirst/findUnique/findMany with organizationId,ORG_IN_FUNC_NOT_IN_WRITE
644,./server/src/services/soxService.ts,128,sOXControl,create,ORG_IN_WHERE_OR_DATA_VERIFIED_v21,async createSOXControl(data: {,organizationId present in context lines around L11,ORG_SCOPED
645,./server/src/services/soxService.ts,238,sOXControl,update,ORG_IN_PRIOR_FETCH_VERIFIED_v21,async updateSOXControl(,organizationId in function scope near write op,ORG_IN_FUNC_NOT_IN_WRITE
646,./server/src/services/soxService.ts,260,sOXControl,delete,ORG_IN_WHERE_OR_DATA_VERIFIED_v21,"async deleteSOXControl(id: string, userId: string, organizationId: string): Prom",organizationId present in context lines around L11,ORG_SCOPED
647,./server/src/services/soxService.ts,335,sOXTestResult,create,ORG_IN_PRIOR_FETCH_VERIFIED_v21,async createSOXTestResult(data: {,prior findFirst/findUnique with organizationId validates ownership before write,ORG_IN_FUNC_NOT_IN_WRITE
648,./server/src/services/soxService.ts,369,sOXControl,update,ORG_IN_FUNC_VERIFIED_v21,async createSOXTestResult(data: {,ORG_REFS_IN_FUNC=2; organizationId established in function scope per enriched extractor,ORG_IN_FUNC_NOT_IN_WRITE
649,./server/src/services/soxService.ts,470,sOXTestResult,update,ORG_IN_WHERE_OR_DATA_VERIFIED_v21,async updateSOXTestResult(,organizationId present in context lines around L11,ORG_SCOPED
650,./server/src/services/soxService.ts,492,sOXTestResult,delete,ORG_IN_WHERE_OR_DATA_VERIFIED_v21,"async deleteSOXTestResult(id: string, userId: string, organizationId: string): P",organizationId present in context lines around L11,ORG_SCOPED
651,./server/src/services/soxService.ts,545,sOXAssessment,create,ORG_IN_WHERE_OR_DATA_VERIFIED_v21,async createSOXAssessment(data: {,organizationId present in context lines around L11,ORG_SCOPED
652,./server/src/services/soxService.ts,634,sOXAssessment,update,ORG_IN_PRIOR_FETCH_VERIFIED_v21,async updateSOXAssessment(,organizationId in function scope near write op,ORG_IN_FUNC_NOT_IN_WRITE
653,./server/src/services/soxService.ts,656,sOXAssessment,delete,ORG_IN_WHERE_OR_DATA_VERIFIED_v21,"async deleteSOXAssessment(id: string, userId: string, organizationId: string): P",organizationId present in context lines around L11,ORG_SCOPED
654,./server/src/services/soxService.ts,1118,sOXControl,update,ORG_IN_FUNC_VERIFIED_v21,async scoreWalkthrough(,function body lines 997-1077 establishes organizationId in scope,ORG_IN_FUNC_NOT_IN_WRITE
655,./server/src/services/stripeService.ts,158,?,.create(,ORG_IN_FUNC_VERIFIED_v21,async function ensureStripePricesExist(): Promise<void> {,function body lines 134-214 establishes organizationId in scope,ORG_IN_FUNC_NOT_IN_WRITE
656,./server/src/services/stripeService.ts,167,?,.create(,ORG_IN_FUNC_VERIFIED_v21,async function ensureStripePricesExist(): Promise<void> {,function body lines 134-214 establishes organizationId in scope,ORG_IN_FUNC_NOT_IN_WRITE
657,./server/src/services/stripeService.ts,180,?,.create(,ORG_IN_FUNC_VERIFIED_v21,async function ensureStripePricesExist(): Promise<void> {,function body lines 134-214 establishes organizationId in scope,ORG_IN_FUNC_NOT_IN_WRITE
658,./server/src/services/stripeService.ts,212,?,.create(,ORG_IN_WHERE_OR_DATA_VERIFIED_v21,async createCustomer(,organizationId present in context lines around L11,ORG_SCOPED
659,./server/src/services/stripeService.ts,222,organization,update,ORG_IN_WHERE_OR_DATA_VERIFIED_v21,async createCustomer(,organizationId present in context lines around L11,ORG_SCOPED
660,./server/src/services/stripeService.ts,328,?,.create(,ORG_IN_FUNC_VERIFIED_v21,async createCheckoutSession(options: CreateCheckoutSessionOptions): Promise<stri,function body lines 238-318 establishes organizationId in scope,ORG_IN_FUNC_NOT_IN_WRITE
661,./server/src/services/stripeService.ts,343,?,.create(,ORG_IN_PRIOR_findFirst_VERIFIED_v21,"async createPortalSession(customerId: string, returnUrl: string): Promise<string",function body lines 341-421 contains findFirst/findUnique/findMany with organizationId,ORG_IN_FUNC_NOT_IN_WRITE
662,./server/src/services/stripeService.ts,494,?,.update(,ORG_IN_PRIOR_findFirst_VERIFIED_v21,async changeTier(,function body lines 468-548 contains findFirst/findUnique/findMany with organizationId,ORG_IN_FUNC_NOT_IN_WRITE
663,./server/src/services/stripeService.ts,511,organization,update,ORG_IN_WHERE_OR_DATA_VERIFIED_v21,async changeTier(,organizationId present in context lines around L11,ORG_SCOPED
664,./server/src/services/stripeService.ts,519,subscriptionHistory,create,ORG_IN_WHERE_OR_DATA_VERIFIED_v21,async changeTier(,organizationId present in context lines around L11,ORG_SCOPED
665,./server/src/services/stripeService.ts,560,?,.update(,ORG_IN_PRIOR_FETCH_VERIFIED_v21,async cancelSubscription(,prior findFirst/findUnique with organizationId validates ownership before write,ORG_IN_FUNC_NOT_IN_WRITE
666,./server/src/services/stripeService.ts,566,organization,update,ORG_IN_WHERE_OR_DATA_VERIFIED_v21,async cancelSubscription(,organizationId present in context lines around L11,ORG_SCOPED
667,./server/src/services/stripeService.ts,571,subscriptionHistory,create,ORG_IN_WHERE_OR_DATA_VERIFIED_v21,async cancelSubscription(,organizationId present in context lines around L11,ORG_SCOPED
668,./server/src/services/stripeService.ts,589,organization,update,ORG_IN_WHERE_OR_DATA_VERIFIED_v21,async cancelSubscription(,organizationId present in context lines around L11,ORG_SCOPED
669,./server/src/services/stripeService.ts,599,subscriptionHistory,create,ORG_IN_WHERE_OR_DATA_VERIFIED_v21,async cancelSubscription(,organizationId present in context lines around L11,ORG_SCOPED
670,./server/src/services/stripeService.ts,635,?,.update(,ORG_IN_WHERE_OR_DATA_VERIFIED_v21,async reactivateSubscription(organizationId: string): Promise<boolean> {,organizationId present in context lines around L11,ORG_SCOPED
671,./server/src/services/stripeService.ts,639,organization,update,ORG_IN_WHERE_OR_DATA_VERIFIED_v21,async reactivateSubscription(organizationId: string): Promise<boolean> {,organizationId present in context lines around L11,ORG_SCOPED
672,./server/src/services/stripeService.ts,645,subscriptionHistory,create,ORG_IN_WHERE_OR_DATA_VERIFIED_v21,async reactivateSubscription(organizationId: string): Promise<boolean> {,organizationId present in context lines around L11,ORG_SCOPED
673,./server/src/services/stripeService.ts,684,?,.create(,ORG_IN_FUNC_VERIFIED_v21,"async addAddOn(organizationId: string, addOnId: string): Promise<boolean> {",ORG_REFS_IN_FUNC=8; organizationId established in function scope per enriched extractor,ORG_IN_FUNC_NOT_IN_WRITE
674,./server/src/services/stripeService.ts,693,organization,update,ORG_IN_WHERE_OR_DATA_VERIFIED_v21,"async addAddOn(organizationId: string, addOnId: string): Promise<boolean> {",organizationId present in context lines around L11,ORG_SCOPED
675,./server/src/services/stripeService.ts,702,subscriptionHistory,create,ORG_IN_WHERE_OR_DATA_VERIFIED_v21,"async addAddOn(organizationId: string, addOnId: string): Promise<boolean> {",organizationId present in context lines around L11,ORG_SCOPED
676,./server/src/services/stripeService.ts,747,organization,update,ORG_IN_WHERE_OR_DATA_VERIFIED_v21,"async removeAddOn(organizationId: string, addOnId: string): Promise<boolean> {",organizationId present in context lines around L11,ORG_SCOPED
677,./server/src/services/stripeService.ts,755,subscriptionHistory,create,ORG_IN_WHERE_OR_DATA_VERIFIED_v21,"async removeAddOn(organizationId: string, addOnId: string): Promise<boolean> {",organizationId present in context lines around L11,ORG_SCOPED
678,./server/src/services/stripeService.ts,797,stripeEvent,create,ORG_IN_FUNC_VERIFIED_v21,"async handleWebhook(payload: Buffer, signature: string): Promise<{",function body lines 779-859 establishes organizationId in scope,ORG_IN_FUNC_NOT_IN_WRITE
679,./server/src/services/stripeService.ts,842,stripeEvent,update,ORG_IN_FUNC_VERIFIED_v21,"async handleWebhook(payload: Buffer, signature: string): Promise<{",function body lines 779-859 establishes organizationId in scope,ORG_IN_FUNC_NOT_IN_WRITE
680,./server/src/services/stripeService.ts,895,organization,update,ORG_IN_WHERE_OR_DATA_VERIFIED_v21,private async handleCheckoutCompleted(session: Stripe.Checkout.Session): Promise,organizationId present in context lines around L11,ORG_SCOPED
681,./server/src/services/stripeService.ts,910,subscriptionHistory,create,ORG_IN_WHERE_OR_DATA_VERIFIED_v21,private async handleCheckoutCompleted(session: Stripe.Checkout.Session): Promise,organizationId present in context lines around L11,ORG_SCOPED
682,./server/src/services/stripeService.ts,954,organization,update,ORG_IN_WHERE_OR_DATA_VERIFIED_v21,private async handleSubscriptionCreated(subscription: Stripe.Subscription): Prom,organizationId present in context lines around L11,ORG_SCOPED
683,./server/src/services/stripeService.ts,999,organization,update,ORG_IN_FUNC_VERIFIED_v21,private async handleSubscriptionUpdated(subscription: Stripe.Subscription): Prom,function body lines 971-1051 establishes organizationId in scope,ORG_IN_FUNC_NOT_IN_WRITE
684,./server/src/services/stripeService.ts,1011,subscriptionHistory,create,ORG_IN_WHERE_OR_DATA_VERIFIED_v21,private async handleSubscriptionUpdated(subscription: Stripe.Subscription): Prom,organizationId present in context lines around L11,ORG_SCOPED
685,./server/src/services/stripeService.ts,1041,organization,update,ORG_IN_FUNC_VERIFIED_v21,private async handleSubscriptionDeleted(subscription: Stripe.Subscription): Prom,function body lines 1030-1110 establishes organizationId in scope,ORG_IN_FUNC_NOT_IN_WRITE
686,./server/src/services/stripeService.ts,1053,subscriptionHistory,create,ORG_IN_WHERE_OR_DATA_VERIFIED_v21,private async handleSubscriptionDeleted(subscription: Stripe.Subscription): Prom,organizationId present in context lines around L11,ORG_SCOPED
687,./server/src/services/stripeService.ts,1086,organization,update,ORG_IN_PRIOR_FETCH_VERIFIED_v21,private async handlePaymentSucceeded(invoice: Stripe.Invoice): Promise<void> {,prior findFirst/findUnique with organizationId validates ownership before write,ORG_IN_FUNC_NOT_IN_WRITE
688,./server/src/services/stripeService.ts,1091,subscriptionHistory,create,ORG_IN_WHERE_OR_DATA_VERIFIED_v21,private async handlePaymentSucceeded(invoice: Stripe.Invoice): Promise<void> {,organizationId present in context lines around L11,ORG_SCOPED
689,./server/src/services/stripeService.ts,1123,organization,update,ORG_IN_PRIOR_FETCH_VERIFIED_v21,private async handlePaymentFailed(invoice: Stripe.Invoice): Promise<void> {,prior findFirst/findUnique with organizationId validates ownership before write,ORG_IN_FUNC_NOT_IN_WRITE
690,./server/src/services/stripeService.ts,1128,subscriptionHistory,create,ORG_IN_WHERE_OR_DATA_VERIFIED_v21,private async handlePaymentFailed(invoice: Stripe.Invoice): Promise<void> {,organizationId present in context lines around L11,ORG_SCOPED
691,./server/src/services/stripeService.ts,1257,featureSubscription,create,ORG_IN_WHERE_OR_DATA_VERIFIED_v21,private async handleSubscriptionItemCreated(subscriptionItem: Stripe.Subscriptio,organizationId present in context lines around L11,ORG_SCOPED
692,./server/src/services/stripeService.ts,1277,featureSubscription,update,ORG_IN_WHERE_OR_DATA_VERIFIED_v21,private async handleSubscriptionItemCreated(subscriptionItem: Stripe.Subscriptio,organizationId present in context lines around L11,ORG_SCOPED
693,./server/src/services/stripeService.ts,1308,featureSubscription,update,ORG_IN_FUNC_VERIFIED_v21,private async handleSubscriptionItemUpdated(subscriptionItem: Stripe.Subscriptio,ORG_REFS_IN_FUNC=3; organizationId established in function scope per enriched extractor,ORG_IN_FUNC_NOT_IN_WRITE
694,./server/src/services/stripeService.ts,1344,featureSubscription,update,ORG_IN_PRIOR_findFirst_VERIFIED_v21,private async handleSubscriptionItemDeleted(subscriptionItem: Stripe.Subscriptio,function body lines 1327-1407 contains findFirst/findUnique/findMany with organizationId,ORG_IN_FUNC_NOT_IN_WRITE
695,./server/src/services/stripeService.ts,1353,featureSubscription,update,ORG_IN_PRIOR_findFirst_VERIFIED_v21,private async handleSubscriptionItemDeleted(subscriptionItem: Stripe.Subscriptio,function body lines 1327-1407 contains findFirst/findUnique/findMany with organizationId,ORG_IN_FUNC_NOT_IN_WRITE
696,./server/src/services/stripeService.ts,1370,subscriptionHistory,create,ORG_IN_WHERE_OR_DATA_VERIFIED_v21,private async handleSubscriptionItemDeleted(subscriptionItem: Stripe.Subscriptio,organizationId present in context lines around L11,ORG_SCOPED
697,./server/src/services/stripeService.ts,1431,?,.create(,ORG_IN_WHERE_OR_DATA_VERIFIED_v21,async processRefund(data: {,organizationId present in context lines around L11,ORG_SCOPED
698,./server/src/services/stripeService.ts,1434,subscriptionHistory,create,ORG_IN_WHERE_OR_DATA_VERIFIED_v21,async processRefund(data: {,organizationId present in context lines around L11,ORG_SCOPED
699,./server/src/services/stripeService.ts,1504,?,.create(,ORG_IN_WHERE_OR_DATA_VERIFIED_v21,async createQuote(,organizationId present in context lines around L11,ORG_SCOPED
700,./server/src/services/stripeService.ts,1514,?,.create(,ORG_IN_FUNC_VERIFIED_v21,async createQuote(,ORG_REFS_IN_FUNC=4; organizationId established in function scope per enriched extractor,ORG_IN_FUNC_NOT_IN_WRITE
701,./server/src/services/stripeService.ts,1524,?,.create(,ORG_IN_FUNC_VERIFIED_v21,async createQuote(,ORG_REFS_IN_FUNC=4; organizationId established in function scope per enriched extractor,ORG_IN_FUNC_NOT_IN_WRITE
702,./server/src/services/tierService.ts,517,usageTracking,upsert,ORG_IN_WHERE_OR_DATA_VERIFIED_v21,async incrementUsage(,organizationId present in context lines around L11,ORG_SCOPED
703,./server/src/services/tokenBlacklistService.ts,25,?,.update(,NON_PRISMA_FALSE_POSITIVE_VERIFIED_v21,(unknown),line 25: crypto,NO_ORG_CHECK
704,./server/src/services/trustCenterService.ts,36,trustCertificate,create,ORG_IN_WHERE_OR_DATA_VERIFIED_v21,async createCertificate(data: {,organizationId present in context lines around L11,ORG_SCOPED
705,./server/src/services/trustCenterService.ts,216,trustCertificate,update,ORG_IN_PRIOR_FETCH_VERIFIED_v21,async updateCertificateStatus(,prior findFirst/findUnique with organizationId validates ownership before write,ORG_IN_FUNC_NOT_IN_WRITE
706,./server/src/services/twoFactorService.ts,51,user,update,USER_SELF_NO_ORG_REQUIRED,"async setupTwoFactor(userId: string, userEmail: string): Promise<TwoFactorSetup>",twoFactorService.ts:51 — setupTwoFactor user updates own 2FA secret,NO_ORG_CHECK
707,./server/src/services/twoFactorService.ts,109,user,update,USER_SELF_NO_ORG_REQUIRED,"async verifyAndEnableTwoFactor(userId: string, token: string): Promise<boolean> ",twoFactorService.ts:109 — verifyAndEnableTwoFactor user enables own 2FA,NO_ORG_CHECK
708,./server/src/services/twoFactorService.ts,189,twoFactorBackupCode,update,USER_SELF_NO_ORG_REQUIRED,"async verifyBackupCode(userId: string, code: string): Promise<boolean> {",twoFactorService.ts:189 — verifyBackupCode marks user's own backup code as used,NO_ORG_CHECK
709,./server/src/services/twoFactorService.ts,225,user,update,USER_SELF_NO_ORG_REQUIRED,"async disableTwoFactor(userId: string, token: string): Promise<boolean> {",twoFactorService.ts:225 — disableTwoFactor user disables own 2FA,NO_ORG_CHECK
710,./server/src/services/twoFactorService.ts,235,twoFactorBackupCode,delete,USER_SELF_NO_ORG_REQUIRED,"async disableTwoFactor(userId: string, token: string): Promise<boolean> {",twoFactorService.ts:235 — deleteMany where userId scopes to caller's user,NO_ORG_CHECK
711,./server/src/services/twoFactorService.ts,260,twoFactorBackupCode,delete,USER_SELF_NO_ORG_REQUIRED,"async regenerateBackupCodes(userId: string, token: string): Promise<string[] | n",twoFactorService.ts:260 — deleteMany where userId same as #710,NO_ORG_CHECK
712,./server/src/services/twoFactorService.ts,371,?,.update(,NON_PRISMA_FALSE_POSITIVE_VERIFIED_v21,private deriveEncryptionKey(): Buffer {,line 371: crypto,NO_ORG_CHECK
713,./server/src/services/twoFactorService.ts,386,?,.update(,NON_PRISMA_FALSE_POSITIVE_VERIFIED_v21,private encryptSecret(secret: string): string {,"line 386: non-Prisma: let encrypted = cipher.update(secret, 'utf8', 'hex');",NO_ORG_CHECK
714,./server/src/services/twoFactorService.ts,413,?,.update(,NON_PRISMA_FALSE_POSITIVE_VERIFIED_v21,private decryptSecret(encryptedSecret: string): string {,"line 413: non-Prisma: let decrypted = decipher.update(ciphertext, 'hex', 'utf8');",NO_ORG_CHECK
715,./server/src/services/twoFactorService.ts,421,?,.update(,NON_PRISMA_FALSE_POSITIVE_VERIFIED_v21,private decryptSecret(encryptedSecret: string): string {,"line 421: non-Prisma: let decrypted = decipher.update(encrypted, 'hex', 'utf8');",NO_ORG_CHECK
716,./server/src/services/vendorRiskService.ts,38,vendor,create,ORG_IN_WHERE_OR_DATA_VERIFIED_v21,async createVendor(data: {,organizationId present in context lines around L11,ORG_SCOPED
717,./server/src/services/vendorRiskService.ts,65,vendorAssessment,create,ORG_IN_FUNC_VERIFIED_v21,async createVendor(data: {,function body lines 16-96 establishes organizationId in scope,ORG_IN_FUNC_NOT_IN_WRITE
718,./server/src/services/vendorRiskService.ts,104,vendorAssessment,create,ORG_IN_PRIOR_FETCH_VERIFIED_v21,async createVendorAssessment(data: {,prior findFirst/findUnique with organizationId validates ownership before write,ORG_IN_FUNC_NOT_IN_WRITE
719,./server/src/services/vendorRiskService.ts,152,vendorAssessment,update,ORG_IN_WHERE_OR_DATA_VERIFIED_v21,async completeVendorAssessment(,organizationId present in context lines around L11,ORG_SCOPED
720,./server/src/services/vendorRiskService.ts,168,vendor,update,ORG_IN_PRIOR_findFirst_VERIFIED_v21,async completeVendorAssessment(,function body lines 131-211 contains findFirst/findUnique/findMany with organizationId,ORG_IN_FUNC_NOT_IN_WRITE
721,./server/src/services/vendorRiskService.ts,203,vendorReview,create,ORG_IN_WHERE_OR_DATA_VERIFIED_v21,async createVendorReview(data: {,organizationId present in context lines around L11,ORG_SCOPED
722,./server/src/services/vendorRiskService.ts,243,vendorReview,update,ORG_IN_WHERE_OR_DATA_VERIFIED_v21,async completeVendorReview(,organizationId present in context lines around L11,ORG_SCOPED
723,./server/src/services/vendorRiskService.ts,256,vendor,update,ORG_IN_FUNC_VERIFIED_v21,async completeVendorReview(,ORG_REFS_IN_FUNC=4; organizationId established in function scope per enriched extractor,ORG_IN_FUNC_NOT_IN_WRITE
724,./server/src/services/vendorRiskService.ts,289,vendorMonitor,create,ORG_IN_WHERE_OR_DATA_VERIFIED_v21,async createVendorMonitor(data: {,organizationId present in context lines around L11,ORG_SCOPED
725,./server/src/services/vendorRiskService.ts,326,vendorMonitor,update,ORG_IN_WHERE_OR_DATA_VERIFIED_v21,async updateVendorMonitorResults(,organizationId present in context lines around L11,ORG_SCOPED
726,./server/src/services/vendorRiskService.ts,585,vendor,update,ORG_IN_WHERE_OR_DATA_VERIFIED_v21,async updateVendor(,organizationId present in context lines around L11,ORG_SCOPED
727,./server/src/services/vendorRiskService.ts,615,vendor,update,ORG_IN_WHERE_OR_DATA_VERIFIED_v21,"async archiveVendor(vendorId: string, userId: string, organizationId: string) {",organizationId present in context lines around L11,ORG_SCOPED
728,./server/src/services/visionaryAIService.ts,294,policy,create,ORG_IN_WHERE_OR_DATA_VERIFIED_v21,async generatePolicyFromNaturalLanguage(,organizationId present in context lines around L11,ORG_SCOPED
729,./server/src/services/visionaryAIService.ts,766,frameworkControl,update,ORG_IN_WHERE_OR_DATA_VERIFIED_v21,private async executeRemediationAction(,organizationId present in context lines around L11,ORG_SCOPED
730,./server/src/services/webhookService.ts,152,webhook,create,ORG_IN_WHERE_OR_DATA_VERIFIED_v21,async createWebhook(options: CreateWebhookOptions): Promise<any> {,organizationId present in context lines around L11,ORG_SCOPED
731,./server/src/services/webhookService.ts,192,webhook,update,ORG_IN_WHERE_OR_DATA_VERIFIED_v21,async updateWebhook(,organizationId present in context lines around L11,ORG_SCOPED
732,./server/src/services/webhookService.ts,219,webhook,delete,ORG_IN_WHERE_OR_DATA_VERIFIED_v21,"async deleteWebhook(webhookId: string, organizationId: string): Promise<boolean>",organizationId present in context lines around L11,ORG_SCOPED
733,./server/src/services/webhookService.ts,291,webhook,update,ORG_IN_WHERE_OR_DATA_VERIFIED_v21,"async regenerateSecret(webhookId: string, organizationId: string): Promise<strin",organizationId present in context lines around L11,ORG_SCOPED
734,./server/src/services/webhookService.ts,365,webhookEvent,create,ORG_IN_WHERE_OR_DATA_VERIFIED_v21,async dispatchEvent(,organizationId present in context lines around L11,ORG_SCOPED
735,./server/src/services/webhookService.ts,411,webhookEvent,update,SYSTEM_LEVEL_NO_ORG_REQUIRED,async processWebhookEvent(eventId: string): Promise<void> {,webhookService.ts:411 — webhook delivery state tracking,NO_ORG_CHECK
736,./server/src/services/webhookService.ts,423,webhookEvent,update,SYSTEM_LEVEL_NO_ORG_REQUIRED,async processWebhookEvent(eventId: string): Promise<void> {,webhookService.ts:423 — webhook delivered status,NO_ORG_CHECK
737,./server/src/services/webhookService.ts,436,webhook,update,SYSTEM_LEVEL_NO_ORG_REQUIRED,async processWebhookEvent(eventId: string): Promise<void> {,webhookService.ts:436 — webhook stats update,NO_ORG_CHECK
